2024-03-20 12:50:39.787  INFO 31400 --- [main] (system) c.example.MyProjectBackendApplication    : Starting MyProjectBackendApplication using Java 17.0.8.1 with PID 31400 (C:\idea\project\myproject\my-project-backend\target\classes started by Administrator in C:\idea\project\myproject)
2024-03-20 12:50:39.789  INFO 31400 --- [main] (system) c.example.MyProjectBackendApplication    : The following 1 profile is active: "dev"
2024-03-20 12:50:41.091  INFO 31400 --- [main] (system) .s.d.r.c.RepositoryConfigurationDelegate : Multiple Spring Data modules found, entering strict repository configuration mode
2024-03-20 12:50:41.094  INFO 31400 --- [main] (system) .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-03-20 12:50:41.138  INFO 31400 --- [main] (system) .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 26 ms. Found 0 Redis repository interfaces.
2024-03-20 12:50:41.921  INFO 31400 --- [main] (system) o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8080 (http)
2024-03-20 12:50:41.933  INFO 31400 --- [main] (system) o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-03-20 12:50:41.934  INFO 31400 --- [main] (system) o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.11]
2024-03-20 12:50:42.052  INFO 31400 --- [main] (system) o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-03-20 12:50:42.054  INFO 31400 --- [main] (system) w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 2207 ms
2024-03-20 12:50:43.215  INFO 31400 --- [main] (system) com.example.config.MinioConfiguration    : Minio
2024-03-20 12:50:43.855  INFO 31400 --- [main] (system) o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@65c689e7, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@a6a2c20, org.springframework.security.web.context.SecurityContextHolderFilter@353422fd, org.springframework.security.web.header.HeaderWriterFilter@f5167f0, org.springframework.security.web.authentication.logout.LogoutFilter@45e35a0d, com.example.filter.JwtAuthenticationFilter@b5de9ac, com.example.filter.RequestLogFilter@38a96593, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@7f5ecada, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5cc669d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@47666b39, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5d04fbb7, org.springframework.security.web.session.SessionManagementFilter@6b576ff8, org.springframework.security.web.access.ExceptionTranslationFilter@6ad26381, org.springframework.security.web.access.intercept.AuthorizationFilter@2336d3f]
2024-03-20 12:50:44.274  WARN 31400 --- [main] (system) ocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: org.springframework.amqp.rabbit.core.RabbitAdmin
2024-03-20 12:50:44.341  INFO 31400 --- [main] (system) o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8080 (http) with context path ''
2024-03-20 12:50:44.345  INFO 31400 --- [main] (system) o.s.a.r.c.CachingConnectionFactory       : Attempting to connect to: [47.242.63.83:5672]
2024-03-20 12:50:44.773  INFO 31400 --- [main] (system) o.s.a.r.c.CachingConnectionFactory       : Created new connection: rabbitConnectionFactory#1308ef19:0/SimpleConnection@53153d5e [delegate=amqp://admin@47.242.63.83:5672/, localPort=60985]
2024-03-20 12:50:45.382  INFO 31400 --- [main] (system) c.example.MyProjectBackendApplication    : Started MyProjectBackendApplication in 6.265 seconds (process running for 7.343)
2024-03-20 12:50:55.436  INFO 31400 --- [http-nio-8080-exec-1] (system) o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-20 12:50:55.437  INFO 31400 --- [http-nio-8080-exec-1] (system) o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2024-03-20 12:50:55.438  INFO 31400 --- [http-nio-8080-exec-1] (system) o.s.web.servlet.DispatcherServlet        : Completed initialization in 1 ms
2024-03-20 12:50:56.049  INFO 31400 --- [http-nio-8080-exec-1] (83140944467202048) com.example.filter.RequestLogFilter      : 请求URL: "/api/user/info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2024-03-20 12:50:56.267  INFO 31400 --- [http-nio-8080-exec-1] (83140944467202048) com.example.filter.RequestLogFilter      : 请求处理耗时: 219ms | 响应结果: {"code":401,"data":null,"id":83140944467202048,"message":"Full authentication is required to access this resource"}
2024-03-20 12:50:56.335  INFO 31400 --- [http-nio-8080-exec-3] (83140945675161600) com.example.filter.RequestLogFilter      : 请求URL: "/api/user/info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: admin (UID: 2) | 角色: [ROLE_user] | 请求参数列表: {}
2024-03-20 12:50:56.588  INFO 31400 --- [http-nio-8080-exec-3] (83140945675161600) com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2024-03-20 12:50:57.001  INFO 31400 --- [http-nio-8080-exec-3] (83140945675161600) com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@5292e8a8
2024-03-20 12:50:57.004  INFO 31400 --- [http-nio-8080-exec-3] (83140945675161600) com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2024-03-20 12:50:57.179  INFO 31400 --- [http-nio-8080-exec-3] (83140945675161600) com.example.filter.RequestLogFilter      : 请求处理耗时: 844ms | 响应结果: {"id":83140945675161600,"code":200,"data":{"username":"admin","email":"3061588683@qq.com","role":"user","avatar":"/avatar/79cc4e754f9a478180510d596b7c033c","registerTime":"2024-03-15T06:42:09.000+00:00"},"message":"请求成功"}
2024-03-20 12:50:58.360  INFO 31400 --- [http-nio-8080-exec-4] (83140954164432896) com.example.filter.RequestLogFilter      : 请求URL: "/api/forum/weather" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {"longitude":"33.068856","latitude":"107.053003"}
2024-03-20 12:50:58.362  INFO 31400 --- [http-nio-8080-exec-4] (83140954164432896) com.example.filter.RequestLogFilter      : 请求处理耗时: 3ms | 响应结果: {"code":401,"data":null,"id":83140954164432896,"message":"Full authentication is required to access this resource"}
2024-03-20 12:50:58.371  INFO 31400 --- [http-nio-8080-exec-10] (83140954214764544) com.example.filter.RequestLogFilter      : 请求URL: "/api/forum/weather" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: admin (UID: 2) | 角色: [ROLE_user] | 请求参数列表: {"longitude":"33.068856","latitude":"107.053003"}
2024-03-20 12:50:58.906 ERROR 31400 --- [http-nio-8080-exec-10] (83140954214764544) o.a.c.c.C.[.[.[/].[dispatcherServlet]    : Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed: java.lang.NullPointerException: Cannot invoke "com.alibaba.fastjson2.JSONArray.getJSONObject(int)" because the return value of "com.alibaba.fastjson2.JSONObject.getJSONArray(String)" is null] with root cause

java.lang.NullPointerException: Cannot invoke "com.alibaba.fastjson2.JSONArray.getJSONObject(int)" because the return value of "com.alibaba.fastjson2.JSONObject.getJSONArray(String)" is null
	at com.example.service.impl.WeatherServiceImpl.fetchFromCache(WeatherServiceImpl.java:40)
2024-03-20 13:34:15.595  INFO 31400 --- [http-nio-8080-exec-1] (83151847761776640) com.example.filter.RequestLogFilter      : 请求URL: "/api/user/info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2024-03-20 13:34:15.596  INFO 31400 --- [http-nio-8080-exec-1] (83151847761776640) com.example.filter.RequestLogFilter      : 请求处理耗时: 1ms | 响应结果: {"code":401,"data":null,"id":83151847761776640,"message":"Full authentication is required to access this resource"}
2024-03-20 13:34:15.597  INFO 31400 --- [http-nio-8080-exec-7] (83151847770165248) com.example.filter.RequestLogFilter      : 请求URL: "/api/forum/weather" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {"longitude":"107.051366","latitude":"33.071929"}
2024-03-20 13:34:15.598  INFO 31400 --- [http-nio-8080-exec-7] (83151847770165248) com.example.filter.RequestLogFilter      : 请求处理耗时: 1ms | 响应结果: {"code":401,"data":null,"id":83151847770165248,"message":"Full authentication is required to access this resource"}
2024-03-20 13:34:15.606  INFO 31400 --- [http-nio-8080-exec-3] (83151847807913984) com.example.filter.RequestLogFilter      : 请求URL: "/api/user/info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: admin (UID: 2) | 角色: [ROLE_user] | 请求参数列表: {}
2024-03-20 13:34:15.608  INFO 31400 --- [http-nio-8080-exec-6] (83151847816302592) com.example.filter.RequestLogFilter      : 请求URL: "/api/forum/weather" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: admin (UID: 2) | 角色: [ROLE_user] | 请求参数列表: {"longitude":"107.051366","latitude":"33.071929"}
2024-03-20 13:34:15.610  INFO 31400 --- [http-nio-8080-exec-3] (83151847807913984) com.example.filter.RequestLogFilter      : 请求处理耗时: 4ms | 响应结果: {"id":83151847807913984,"code":200,"data":{"username":"admin","email":"3061588683@qq.com","role":"user","avatar":"/avatar/79cc4e754f9a478180510d596b7c033c","registerTime":"2024-03-15T06:42:09.000+00:00"},"message":"请求成功"}
2024-03-20 13:34:15.745  INFO 31400 --- [http-nio-8080-exec-6] (83151847816302592) com.example.filter.RequestLogFilter      : 请求处理耗时: 137ms | 响应结果: {"id":83151847816302592,"code":200,"data":{"location":{"name":"汉台","id":"101110812","lat":"33.07768","lon":"107.02824","adm2":"汉中","adm1":"陕西省","country":"中国","tz":"Asia/Shanghai","utcOffset":"+08:00","isDst":"0","type":"city","rank":"35","fxLink":"https://www.qweather.com/weather/hantai-101110812.html"},"now":{"obsTime":"2024-03-20T12:42+08:00","temp":"19","feelsLike":"17","icon":"104","text":"阴","wind360":"180","windDir":"南风","windScale":"2","windSpeed":"10","humidity":"49","precip":"0.0","pressure":"965","vis":"30","cloud":"91","dew":"6"},"hourly":[{"fxTime":"2024-03-20T13:00+08:00","temp":"19","icon":"101","text":"多云","wind360":"238","windDir":"西南风","windScale":"1-3","windSpeed":"7","humidity":"41","pop":"7","precip":"0.0","pressure":"935","cloud":"89","dew":"5"},{"fxTime":"2024-03-20T14:00+08:00","temp":"20","icon":"101","text":"多云","wind360":"262","windDir":"西风","windScale":"1-3","windSpeed":"7","humidity":"37","pop":"7","precip":"0.0","pressure":"935","cloud":"99","dew":"5"},{"fxTime":"2024-03-20T15:00+08:00","temp":"21","icon":"101","text":"多云","wind360":"257","windDir":"西风","windScale":"1-3","windSpeed":"9","humidity":"35","pop":"7","precip":"0.0","pressure":"935","cloud":"91","dew":"4"},{"fxTime":"2024-03-20T16:00+08:00","temp":"21","icon":"101","text":"多云","wind360":"252","windDir":"西风","windScale":"1-3","windSpeed":"11","humidity":"33","pop":"7","precip":"0.0","pressure":"934","cloud":"83","dew":"4"},{"fxTime":"2024-03-20T17:00+08:00","temp":"21","icon":"101","text":"多云","wind360":"250","windDir":"西风","windScale":"1-3","windSpeed":"13","humidity":"35","pop":"7","precip":"0.0","pressure":"934","cloud":"76","dew":"3"}]},"message":"请求成功"}
2024-03-20 13:34:20.416  INFO 31400 --- [http-nio-8080-exec-8] (83151867982516224) com.example.filter.RequestLogFilter      : 请求URL: "/api/user/info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: admin (UID: 2) | 角色: [ROLE_user] | 请求参数列表: {}
2024-03-20 13:34:20.418  INFO 31400 --- [http-nio-8080-exec-4] (83151867990904832) com.example.filter.RequestLogFilter      : 请求URL: "/api/forum/weather" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: admin (UID: 2) | 角色: [ROLE_user] | 请求参数列表: {"longitude":"107.051366","latitude":"33.071929"}
2024-03-20 13:34:20.423  INFO 31400 --- [http-nio-8080-exec-8] (83151867982516224) com.example.filter.RequestLogFilter      : 请求处理耗时: 7ms | 响应结果: {"id":83151867982516224,"code":200,"data":{"username":"admin","email":"3061588683@qq.com","role":"user","avatar":"/avatar/79cc4e754f9a478180510d596b7c033c","registerTime":"2024-03-15T06:42:09.000+00:00"},"message":"请求成功"}
2024-03-20 13:34:20.464  INFO 31400 --- [http-nio-8080-exec-4] (83151867990904832) com.example.filter.RequestLogFilter      : 请求处理耗时: 46ms | 响应结果: {"id":83151867990904832,"code":200,"data":{"location":{"name":"汉台","id":"101110812","lat":"33.07768","lon":"107.02824","adm2":"汉中","adm1":"陕西省","country":"中国","tz":"Asia/Shanghai","utcOffset":"+08:00","isDst":"0","type":"city","rank":"35","fxLink":"https://www.qweather.com/weather/hantai-101110812.html"},"now":{"obsTime":"2024-03-20T12:42+08:00","temp":"19","feelsLike":"17","icon":"104","text":"阴","wind360":"180","windDir":"南风","windScale":"2","windSpeed":"10","humidity":"49","precip":"0.0","pressure":"965","vis":"30","cloud":"91","dew":"6"},"hourly":[{"fxTime":"2024-03-20T13:00+08:00","temp":"19","icon":"101","text":"多云","wind360":"238","windDir":"西南风","windScale":"1-3","windSpeed":"7","humidity":"41","pop":"7","precip":"0.0","pressure":"935","cloud":"89","dew":"5"},{"fxTime":"2024-03-20T14:00+08:00","temp":"20","icon":"101","text":"多云","wind360":"262","windDir":"西风","windScale":"1-3","windSpeed":"7","humidity":"37","pop":"7","precip":"0.0","pressure":"935","cloud":"99","dew":"5"},{"fxTime":"2024-03-20T15:00+08:00","temp":"21","icon":"101","text":"多云","wind360":"257","windDir":"西风","windScale":"1-3","windSpeed":"9","humidity":"35","pop":"7","precip":"0.0","pressure":"935","cloud":"91","dew":"4"},{"fxTime":"2024-03-20T16:00+08:00","temp":"21","icon":"101","text":"多云","wind360":"252","windDir":"西风","windScale":"1-3","windSpeed":"11","humidity":"33","pop":"7","precip":"0.0","pressure":"934","cloud":"83","dew":"4"},{"fxTime":"2024-03-20T17:00+08:00","temp":"21","icon":"101","text":"多云","wind360":"250","windDir":"西风","windScale":"1-3","windSpeed":"13","humidity":"35","pop":"7","precip":"0.0","pressure":"934","cloud":"76","dew":"3"}]},"message":"请求成功"}
2024-03-20 14:06:12.044  INFO 31400 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-3] (system) o.s.a.r.l.SimpleMessageListenerContainer : Waiting for workers to finish.
2024-03-20 14:06:12.820  INFO 31400 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-3] (system) o.s.a.r.l.SimpleMessageListenerContainer : Successfully waited for workers to finish.
2024-03-20 14:06:12.864  INFO 31400 --- [SpringApplicationShutdownHook] (system) com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2024-03-20 14:06:12.868  INFO 31400 --- [SpringApplicationShutdownHook] (system) com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2024-03-20 14:08:30.568  INFO 12000 --- [main] (system) c.example.MyProjectBackendApplication    : Starting MyProjectBackendApplication using Java 17.0.8.1 with PID 12000 (C:\idea\project\myproject\my-project-backend\target\classes started by Administrator in C:\idea\project\myproject)
2024-03-20 14:08:30.571  INFO 12000 --- [main] (system) c.example.MyProjectBackendApplication    : The following 1 profile is active: "dev"
2024-03-20 14:08:31.779  INFO 12000 --- [main] (system) .s.d.r.c.RepositoryConfigurationDelegate : Multiple Spring Data modules found, entering strict repository configuration mode
2024-03-20 14:08:31.783  INFO 12000 --- [main] (system) .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-03-20 14:08:31.828  INFO 12000 --- [main] (system) .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 25 ms. Found 0 Redis repository interfaces.
2024-03-20 14:08:32.648  INFO 12000 --- [main] (system) o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8080 (http)
2024-03-20 14:08:32.662  INFO 12000 --- [main] (system) o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-03-20 14:08:32.662  INFO 12000 --- [main] (system) o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.11]
2024-03-20 14:08:32.788  INFO 12000 --- [main] (system) o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-03-20 14:08:32.789  INFO 12000 --- [main] (system) w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 2153 ms
2024-03-20 14:08:34.014  INFO 12000 --- [main] (system) com.example.config.MinioConfiguration    : Minio
2024-03-20 14:08:34.195  WARN 12000 --- [main] (system) c.b.m.core.metadata.TableInfoHelper      : Can not find table primary key in Class: "com.example.entity.dto.StoreImage".
2024-03-20 14:08:34.195  WARN 12000 --- [main] (system) c.b.m.core.injector.DefaultSqlInjector   : class com.example.entity.dto.StoreImage ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2024-03-20 14:08:34.747  INFO 12000 --- [main] (system) o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6d0a4a22, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1999e1f5, org.springframework.security.web.context.SecurityContextHolderFilter@6c8672b9, org.springframework.security.web.header.HeaderWriterFilter@351be56b, org.springframework.security.web.authentication.logout.LogoutFilter@22105c76, com.example.filter.JwtAuthenticationFilter@36e409e0, com.example.filter.RequestLogFilter@43a7203e, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5c7e55a4, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@799cf32d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@44dcc0e4, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@b1fa523, org.springframework.security.web.session.SessionManagementFilter@21780905, org.springframework.security.web.access.ExceptionTranslationFilter@654cb30c, org.springframework.security.web.access.intercept.AuthorizationFilter@da67c46]
2024-03-20 14:08:35.143  WARN 12000 --- [main] (system) ocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: org.springframework.amqp.rabbit.core.RabbitAdmin
2024-03-20 14:08:35.214  INFO 12000 --- [main] (system) o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8080 (http) with context path ''
2024-03-20 14:08:35.218  INFO 12000 --- [main] (system) o.s.a.r.c.CachingConnectionFactory       : Attempting to connect to: [47.242.63.83:5672]
2024-03-20 14:08:35.591  INFO 12000 --- [main] (system) o.s.a.r.c.CachingConnectionFactory       : Created new connection: rabbitConnectionFactory#2c2aab92:0/SimpleConnection@6ae6a77b [delegate=amqp://admin@47.242.63.83:5672/, localPort=63653]
2024-03-20 14:08:36.078  INFO 12000 --- [main] (system) c.example.MyProjectBackendApplication    : Started MyProjectBackendApplication in 6.228 seconds (process running for 7.144)
2024-03-20 14:13:27.951  INFO 12000 --- [http-nio-8080-exec-1] (system) o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-20 14:13:27.951  INFO 12000 --- [http-nio-8080-exec-1] (system) o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2024-03-20 14:13:27.953  INFO 12000 --- [http-nio-8080-exec-1] (system) o.s.web.servlet.DispatcherServlet        : Completed initialization in 2 ms
2024-03-20 14:13:28.468  INFO 12000 --- [http-nio-8080-exec-1] (83161716413829120) com.example.filter.RequestLogFilter      : 请求URL: "/api/forum/weather" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {"longitude":"107.051366","latitude":"33.071929"}
2024-03-20 14:13:28.629  INFO 12000 --- [http-nio-8080-exec-1] (83161716413829120) com.example.filter.RequestLogFilter      : 请求处理耗时: 164ms | 响应结果: {"code":401,"data":null,"id":83161716413829120,"message":"Full authentication is required to access this resource"}
2024-03-20 14:13:28.696  INFO 12000 --- [http-nio-8080-exec-2] (83161717382713344) com.example.filter.RequestLogFilter      : 请求URL: "/api/forum/weather" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: admin (UID: 2) | 角色: [ROLE_user] | 请求参数列表: {"longitude":"107.051366","latitude":"33.071929"}
2024-03-20 14:13:29.552  INFO 12000 --- [http-nio-8080-exec-2] (83161717382713344) com.example.filter.RequestLogFilter      : 请求处理耗时: 855ms | 响应结果: {"id":83161717382713344,"code":200,"data":{"location":{"name":"汉台","id":"101110812","lat":"33.07768","lon":"107.02824","adm2":"汉中","adm1":"陕西省","country":"中国","tz":"Asia/Shanghai","utcOffset":"+08:00","isDst":"0","type":"city","rank":"35","fxLink":"https://www.qweather.com/weather/hantai-101110812.html"},"now":{"obsTime":"2024-03-20T14:02+08:00","temp":"20","feelsLike":"19","icon":"101","text":"多云","wind360":"315","windDir":"西北风","windScale":"1","windSpeed":"5","humidity":"39","precip":"0.0","pressure":"964","vis":"29","cloud":"91","dew":"6"},"hourly":[{"fxTime":"2024-03-20T15:00+08:00","temp":"21","icon":"101","text":"多云","wind360":"257","windDir":"西风","windScale":"1-3","windSpeed":"9","humidity":"35","pop":"7","precip":"0.0","pressure":"935","cloud":"91","dew":"4"},{"fxTime":"2024-03-20T16:00+08:00","temp":"21","icon":"101","text":"多云","wind360":"252","windDir":"西风","windScale":"1-3","windSpeed":"11","humidity":"33","pop":"7","precip":"0.0","pressure":"934","cloud":"83","dew":"4"},{"fxTime":"2024-03-20T17:00+08:00","temp":"21","icon":"101","text":"多云","wind360":"250","windDir":"西风","windScale":"1-3","windSpeed":"13","humidity":"35","pop":"7","precip":"0.0","pressure":"934","cloud":"76","dew":"3"},{"fxTime":"2024-03-20T18:00+08:00","temp":"20","icon":"101","text":"多云","wind360":"254","windDir":"西风","windScale":"1-3","windSpeed":"11","humidity":"38","pop":"7","precip":"0.0","pressure":"933","cloud":"83","dew":"3"},{"fxTime":"2024-03-20T19:00+08:00","temp":"18","icon":"101","text":"多云","wind360":"207","windDir":"西南风","windScale":"1-3","windSpeed":"9","humidity":"43","pop":"7","precip":"0.0","pressure":"931","cloud":"90","dew":"4"}]},"message":"请求成功"}
2024-03-20 14:13:31.158  INFO 12000 --- [http-nio-8080-exec-3] (83161727709089792) com.example.filter.RequestLogFilter      : 请求URL: "/api/user/info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2024-03-20 14:13:31.160  INFO 12000 --- [http-nio-8080-exec-3] (83161727709089792) com.example.filter.RequestLogFilter      : 请求处理耗时: 2ms | 响应结果: {"code":401,"data":null,"id":83161727709089792,"message":"Full authentication is required to access this resource"}
2024-03-20 14:13:31.164  INFO 12000 --- [http-nio-8080-exec-4] (83161727734255616) com.example.filter.RequestLogFilter      : 请求URL: "/api/forum/weather" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: admin (UID: 2) | 角色: [ROLE_user] | 请求参数列表: {"longitude":"107.051366","latitude":"33.071929"}
2024-03-20 14:13:31.169  INFO 12000 --- [http-nio-8080-exec-5] (83161727755227136) com.example.filter.RequestLogFilter      : 请求URL: "/api/user/info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: admin (UID: 2) | 角色: [ROLE_user] | 请求参数列表: {}
2024-03-20 14:13:31.230  INFO 12000 --- [http-nio-8080-exec-4] (83161727734255616) com.example.filter.RequestLogFilter      : 请求处理耗时: 66ms | 响应结果: {"id":83161727734255616,"code":200,"data":{"location":{"name":"汉台","id":"101110812","lat":"33.07768","lon":"107.02824","adm2":"汉中","adm1":"陕西省","country":"中国","tz":"Asia/Shanghai","utcOffset":"+08:00","isDst":"0","type":"city","rank":"35","fxLink":"https://www.qweather.com/weather/hantai-101110812.html"},"now":{"obsTime":"2024-03-20T14:02+08:00","temp":"20","feelsLike":"19","icon":"101","text":"多云","wind360":"315","windDir":"西北风","windScale":"1","windSpeed":"5","humidity":"39","precip":"0.0","pressure":"964","vis":"29","cloud":"91","dew":"6"},"hourly":[{"fxTime":"2024-03-20T15:00+08:00","temp":"21","icon":"101","text":"多云","wind360":"257","windDir":"西风","windScale":"1-3","windSpeed":"9","humidity":"35","pop":"7","precip":"0.0","pressure":"935","cloud":"91","dew":"4"},{"fxTime":"2024-03-20T16:00+08:00","temp":"21","icon":"101","text":"多云","wind360":"252","windDir":"西风","windScale":"1-3","windSpeed":"11","humidity":"33","pop":"7","precip":"0.0","pressure":"934","cloud":"83","dew":"4"},{"fxTime":"2024-03-20T17:00+08:00","temp":"21","icon":"101","text":"多云","wind360":"250","windDir":"西风","windScale":"1-3","windSpeed":"13","humidity":"35","pop":"7","precip":"0.0","pressure":"934","cloud":"76","dew":"3"},{"fxTime":"2024-03-20T18:00+08:00","temp":"20","icon":"101","text":"多云","wind360":"254","windDir":"西风","windScale":"1-3","windSpeed":"11","humidity":"38","pop":"7","precip":"0.0","pressure":"933","cloud":"83","dew":"3"},{"fxTime":"2024-03-20T19:00+08:00","temp":"18","icon":"101","text":"多云","wind360":"207","windDir":"西南风","windScale":"1-3","windSpeed":"9","humidity":"43","pop":"7","precip":"0.0","pressure":"931","cloud":"90","dew":"4"}]},"message":"请求成功"}
2024-03-20 14:13:31.260  INFO 12000 --- [http-nio-8080-exec-5] (83161727755227136) com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2024-03-20 14:13:31.490  INFO 12000 --- [http-nio-8080-exec-5] (83161727755227136) com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@66ea64a6
2024-03-20 14:13:31.492  INFO 12000 --- [http-nio-8080-exec-5] (83161727755227136) com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2024-03-20 14:13:31.544  INFO 12000 --- [http-nio-8080-exec-5] (83161727755227136) com.example.filter.RequestLogFilter      : 请求处理耗时: 375ms | 响应结果: {"id":83161727755227136,"code":200,"data":{"username":"admin","email":"3061588683@qq.com","role":"user","avatar":"/avatar/79cc4e754f9a478180510d596b7c033c","registerTime":"2024-03-15T06:42:09.000+00:00"},"message":"请求成功"}
2024-03-20 14:15:09.741  INFO 12000 --- [http-nio-8080-exec-9] (83162141196161024) com.example.filter.RequestLogFilter      : 请求URL: "/api/user/info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2024-03-20 14:15:09.743  INFO 12000 --- [http-nio-8080-exec-9] (83162141196161024) com.example.filter.RequestLogFilter      : 请求处理耗时: 2ms | 响应结果: {"code":401,"data":null,"id":83162141196161024,"message":"Full authentication is required to access this resource"}
2024-03-20 14:15:09.744  INFO 12000 --- [http-nio-8080-exec-1] (83162141208743936) com.example.filter.RequestLogFilter      : 请求URL: "/api/forum/weather" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {"longitude":"107.051366","latitude":"33.071929"}
2024-03-20 14:15:09.745  INFO 12000 --- [http-nio-8080-exec-1] (83162141208743936) com.example.filter.RequestLogFilter      : 请求处理耗时: 1ms | 响应结果: {"code":401,"data":null,"id":83162141208743936,"message":"Full authentication is required to access this resource"}
